"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"WHEAT - CHICAGO BOARD OF TRADE" ,921020 ,1992-10-20,001601 ,CBT ,00 ,001 ,   280290,  55650,  13285,   6855, 121990, 156995, 184495, 177135,  95795, 103155,   252125,  56780,  14610,   4290, 107910, 141540, 168980, 160440,  83145,  91685,    28165,   1435,   1240,      0,  14080,  15455,  15515,  16695,  12650,  11470,     1410,  13750,   1570,  -3000,  -8410,   2415,   2340,    985,   -930,    425,  100.0,   19.9,    4.7,    2.4,   43.5,   56.0,   65.8,   63.2,   34.2,   36.8,  100.0,   22.5,    5.8,    1.7,   42.8,   56.1,   67.0,   63.6,   33.0,   36.4,  100.0,    5.1,    4.4,    0.0,   50.0,   54.9,   55.1,   59.3,   44.9,   40.7,    103,     34,     11,      7,     28,     46,     65,     63,    103,     34,     13,      4,     25,     46,     60,     62,     16,      2,      1,      0,      7,      7,      9,      8,    29.8,    24.3,    39.3,    33.5,    28.5,    23.6,    34.7,    31.2,    31.4,    23.4,    41.4,    32.7,    30.4,    23.4,    36.8,    32.0,    44.6,    47.8,    53.3,    59.3,    44.6,    47.8,    53.3,    57.5,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,921013 ,1992-10-13,001601 ,CBT ,00 ,001 ,   278880,  41900,  11715,   9855, 130400, 154580, 182155, 176150,  96725, 102730,   253765,  43130,  12325,   6540, 117905, 143415, 167575, 162280,  86190,  91485,    25115,   2085,   2705,      0,  12495,  11165,  14580,  13870,  10535,  11245,     8315,  -3615,  -1745,    630,   5060,  11755,   2075,  10640,   6240,  -2325,  100.0,   15.0,    4.2,    3.5,   46.8,   55.4,   65.3,   63.2,   34.7,   36.8,  100.0,   17.0,    4.9,    2.6,   46.5,   56.5,   66.0,   63.9,   34.0,   36.1,  100.0,    8.3,   10.8,    0.0,   49.8,   44.5,   58.1,   55.2,   41.9,   44.8,     95,     27,     11,     11,     24,     43,     57,     63,     93,     28,     12,      7,     22,     43,     52,     60,     17,      3,      3,      0,      6,      6,      9,      9,    33.7,    26.6,    42.2,    35.3,    31.9,    26.1,    39.4,    33.7,    35.0,    26.7,    44.3,    35.0,    33.7,    26.7,    41.6,    34.5,    45.0,    41.9,    56.0,    53.2,    45.0,    41.9,    56.0,    53.2,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,921006 ,1992-10-06,001601 ,CBT ,00 ,001 ,   270565,  45515,  13460,   9225, 125340, 142825, 180080, 165510,  90485, 105055,   247045,  47000,  14260,   5690, 114395, 133690, 167085, 153640,  79960,  93405,    23520,   2050,   2735,      0,  10945,   9135,  12995,  11870,  10525,  11650,     6095,   2220,     75,    375,   7625,    110,  10220,    560,  -4125,   5535,  100.0,   16.8,    5.0,    3.4,   46.3,   52.8,   66.6,   61.2,   33.4,   38.8,  100.0,   19.0,    5.8,    2.3,   46.3,   54.1,   67.6,   62.2,   32.4,   37.8,  100.0,    8.7,   11.6,    0.0,   46.5,   38.8,   55.3,   50.5,   44.7,   49.5,    109,     35,     16,     10,     24,     44,     64,     68,    108,     36,     16,      6,     22,     44,     59,     66,     14,      3,      2,      0,      6,      4,      9,      6,    35.0,    24.8,    43.2,    33.4,    33.1,    24.3,    40.0,    32.4,    36.3,    25.5,    45.1,    33.4,    34.3,    25.5,    41.8,    33.4,    41.6,    43.0,    53.1,    50.5,    41.6,    43.0,    53.1,    48.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920930 ,1992-09-30,001601 ,CBT ,00 ,001 ,   264470,  43295,  13385,   8850, 117715, 142715, 169860, 164950,  94610,  99520,   241470,  46530,  11355,   5615, 105810, 134510, 157955, 151480,  83515,  89990,    23000,      0,   5265,      0,  11905,   8205,  11905,  13470,  11095,   9530,    20290,   8730,   -630,    710,   3730,  10540,  13170,  10620,   7120,   9670,  100.0,   16.4,    5.1,    3.3,   44.5,   54.0,   64.2,   62.4,   35.8,   37.6,  100.0,   19.3,    4.7,    2.3,   43.8,   55.7,   65.4,   62.7,   34.6,   37.3,  100.0,    0.0,   22.9,    0.0,   51.8,   35.7,   51.8,   58.6,   48.2,   41.4,    108,     32,     14,     11,     26,     45,     65,     68,    105,     34,     11,      9,     24,     45,     63,     63,     15,      0,      5,      0,      7,      4,      7,      9,    34.2,    23.9,    42.0,    33.4,    32.4,    23.4,    38.5,    32.4,    35.6,    25.0,    43.3,    34.0,    33.6,    25.0,    40.2,    34.0,    44.0,    42.2,    51.8,    56.4,    44.0,    42.2,    49.6,    56.4,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920915 ,1992-09-15,001601 ,CBT ,00 ,001 ,   244180,  34565,  14015,   8140, 113985, 132175, 156690, 154330,  87490,  89850,   229210,  34565,  14075,   7540, 109555, 125780, 151660, 147395,  77550,  81815,    14970,    600,    540,      0,   4430,   6395,   5030,   6935,   9940,   8035,   -27570,  -2430,  -5995,  -6505,  -8205,  -1025, -17140, -13525, -10430, -14045,  100.0,   14.2,    5.7,    3.3,   46.7,   54.1,   64.2,   63.2,   35.8,   36.8,  100.0,   15.1,    6.1,    3.3,   47.8,   54.9,   66.2,   64.3,   33.8,   35.7,  100.0,    4.0,    3.6,    0.0,   29.6,   42.7,   33.6,   46.3,   66.4,   53.7,    106,     26,     18,      8,     31,     43,     62,     65,    105,     26,     18,      7,     31,     43,     61,     64,     10,      1,      1,      0,      4,      4,      5,      5,    34.3,    22.9,    41.9,    32.4,    31.1,    22.4,    37.6,    31.4,    34.9,    23.2,    43.0,    32.6,    31.5,    22.6,    38.6,    31.3,    29.6,    43.0,    33.6,    46.3,    29.6,    43.0,    33.6,    46.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920831 ,1992-08-31,001601 ,CBT ,00 ,001 ,   271750,  36995,  20010,  14645, 122190, 133200, 173830, 167855,  97920, 103895,   258195,  36995,  20010,  14645, 117690, 128415, 169330, 163070,  88865,  95125,    13555,      0,      0,      0,   4500,   4785,   4500,   4785,   9055,   8770,   -53460, -22940, -12845,   1670, -14520, -33375, -35790, -44550, -17670,  -8910,  100.0,   13.6,    7.4,    5.4,   45.0,   49.0,   64.0,   61.8,   36.0,   38.2,  100.0,   14.3,    7.7,    5.7,   45.6,   49.7,   65.6,   63.2,   34.4,   36.8,  100.0,    0.0,    0.0,    0.0,   33.2,   35.3,   33.2,   35.3,   66.8,   64.7,    112,     34,     20,     17,     27,     41,     70,     73,    112,     34,     20,     17,     27,     41,     70,     73,      9,      0,      0,      0,      5,      4,      5,      4,    31.8,    19.7,    40.3,    28.2,    30.0,    19.0,    37.4,    26.9,    32.3,    20.0,    40.7,    29.0,    30.5,    19.3,    37.9,    27.6,    28.6,    35.3,    33.2,    35.3,    28.6,    35.3,    33.2,    35.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920814 ,1992-08-14,001601 ,CBT ,00 ,001 ,   325210,  59935,  32855,  12975, 136710, 166575, 209620, 212405, 115590, 112805,   313875,  59935,  32355,  12975, 132375, 162565, 205285, 207895, 108590, 105980,    11335,      0,    500,      0,   4335,   4010,   4335,   4510,   7000,   6825,     9785,  -5125,  -3890,  -1670,  14125,   9725,   7330,   4165,   2455,   5620,  100.0,   18.4,   10.1,    4.0,   42.0,   51.2,   64.5,   65.3,   35.5,   34.7,  100.0,   19.1,   10.3,    4.1,   42.2,   51.8,   65.4,   66.2,   34.6,   33.8,  100.0,    0.0,    4.4,    0.0,   38.2,   35.4,   38.2,   39.8,   61.8,   60.2,    134,     36,     28,     11,     34,     48,     77,     84,    133,     36,     27,     11,     34,     48,     77,     83,      8,      0,      1,      0,      4,      3,      4,      4,    28.1,    26.3,    36.7,    34.1,    27.5,    25.9,    34.3,    32.8,    28.3,    26.8,    36.9,    34.7,    27.7,    26.4,    34.3,    33.4,    38.2,    39.8,    38.2,    39.8,    38.2,    39.8,    38.2,    39.8,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920731 ,1992-07-31,001601 ,CBT ,00 ,001 ,   315425,  65060,  36745,  14645, 122585, 156850, 202290, 208240, 113135, 107185,   306210,  65980,  36745,  13725, 118995, 155200, 198700, 205670, 107510, 100540,     9215,      0,    920,      0,   3590,   1650,   3590,   2570,   5625,   6645,    12505,   2675,   9475,  -4345,  18970,   2825,  17300,   7955,  -4795,   4550,  100.0,   20.6,   11.6,    4.6,   38.9,   49.7,   64.1,   66.0,   35.9,   34.0,  100.0,   21.5,   12.0,    4.5,   38.9,   50.7,   64.9,   67.2,   35.1,   32.8,  100.0,    0.0,   10.0,    0.0,   39.0,   17.9,   39.0,   27.9,   61.0,   72.1,    127,     30,     31,     10,     29,     50,     64,     88,    127,     30,     31,      9,     29,     50,     64,     87,      5,      0,      1,      0,      2,      2,      2,      3,    28.0,    22.6,    37.4,    30.7,    27.1,    22.2,    34.0,    29.7,    28.0,    23.0,    37.3,    31.1,    27.9,    22.5,    34.2,    30.0,    39.0,    27.9,    39.0,    27.9,    39.0,    27.9,    39.0,    27.9,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920715 ,1992-07-15,001601 ,CBT ,00 ,001 ,   302920,  62385,  27270,  18990, 103615, 154025, 184990, 200285, 117930, 102635,   296460,  62985,  27270,  18390, 100520, 153255, 181895, 198915, 114565,  97545,     6460,      0,    600,      0,   3095,    770,   3095,   1370,   3365,   5090,    41295,  16030,  17145,  -7045,  25500,  23040,  34485,  33140,   6810,   8155,  100.0,   20.6,    9.0,    6.3,   34.2,   50.8,   61.1,   66.1,   38.9,   33.9,  100.0,   21.2,    9.2,    6.2,   33.9,   51.7,   61.4,   67.1,   38.6,   32.9,  100.0,    0.0,    9.3,    0.0,   47.9,   11.9,   47.9,   21.2,   52.1,   78.8,    126,     36,     21,     14,     31,     47,     73,     79,    126,     36,     21,     14,     31,     47,     73,     79,      4,      0,      1,      0,      2,      1,      2,      2,    20.5,    23.3,    30.5,    31.3,    19.2,    19.8,    27.3,    26.1,    20.0,    23.5,    30.2,    31.8,    18.9,    20.0,    26.9,    26.4,    47.9,    21.2,    47.9,    21.2,    47.9,    21.2,    47.9,    21.2,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920630 ,1992-06-30,001601 ,CBT ,00 ,001 ,   261625,  46355,  10125,  26035,  78115, 130985, 150505, 167145, 111120,  94480,   256520,  46705,   9725,  25685,  75465, 130985, 147855, 166395, 108665,  90125,     5105,      0,    750,      0,   2650,      0,   2650,    750,   2455,   4355,     2290, -17170,  -1910,   5810,  17520,   -890,   6160,   3010,  -3870,   -720,  100.0,   17.7,    3.9,   10.0,   29.9,   50.1,   57.5,   63.9,   42.5,   36.1,  100.0,   18.2,    3.8,   10.0,   29.4,   51.1,   57.6,   64.9,   42.4,   35.1,  100.0,    0.0,   14.7,    0.0,   51.9,    0.0,   51.9,   14.7,   48.1,   85.3,    108,     37,     14,     18,     29,     36,     72,     65,    108,     38,     13,     18,     29,     36,     72,     65,      3,      0,      1,      0,      2,      0,      2,      1,    15.3,    25.8,    25.1,    34.4,    14.8,    22.4,    22.6,    29.0,    15.6,    26.4,    24.6,    35.1,    14.4,    22.9,    22.1,    29.6,    51.9,    14.7,    51.9,    14.7,    51.9,    14.7,    51.9,    14.7,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920615 ,1992-06-15,001601 ,CBT ,00 ,001 ,   259335,  63525,  12035,  20225,  60595, 131875, 144345, 164135, 114990,  95200,   255025,  63525,  12035,  20225,  58145, 131875, 141895, 164135, 113130,  90890,     4310,      0,      0,      0,   2450,      0,   2450,      0,   1860,   4310,    -1680,   5140, -23485,   1955,  -1080,  26185,   6015,   4655,  -7695,  -6335,  100.0,   24.5,    4.6,    7.8,   23.4,   50.9,   55.7,   63.3,   44.3,   36.7,  100.0,   24.9,    4.7,    7.9,   22.8,   51.7,   55.6,   64.4,   44.4,   35.6,  100.0,    0.0,    0.0,    0.0,   56.8,    0.0,   56.8,    0.0,   43.2,  100.0,    106,     43,     15,     20,     19,     41,     66,     72,    106,     43,     15,     20,     19,     41,     66,     72,      2,      0,      0,      0,      2,      0,      2,      0,    16.6,    23.3,    25.3,    32.8,    10.4,    22.3,    17.3,    29.2,    16.4,    23.7,    24.8,    33.3,    10.4,    22.6,    16.8,    29.7,    56.8,     0.0,    56.8,     0.0,    56.8,     0.0,    56.8,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920529 ,1992-05-29,001601 ,CBT ,00 ,001 ,   261015,  58385,  35520,  18270,  61675, 105690, 138330, 159480, 122685, 101535,   257890,  58385,  35520,  18270,  59825, 105690, 136480, 159480, 121410,  98410,     3125,      0,      0,      0,   1850,      0,   1850,      0,   1275,   3125,     8220,  -2400,  14505,  -1285,  14280,  -8815,  10595,   4405,  -2375,   3815,  100.0,   22.4,   13.6,    7.0,   23.6,   40.5,   53.0,   61.1,   47.0,   38.9,  100.0,   22.6,   13.8,    7.1,   23.2,   41.0,   52.9,   61.8,   47.1,   38.2,  100.0,    0.0,    0.0,    0.0,   59.2,    0.0,   59.2,    0.0,   40.8,  100.0,    116,     32,     29,     14,     26,     39,     65,     79,    116,     32,     29,     14,     26,     39,     65,     79,      2,      0,      0,      0,      2,      0,      2,      0,    15.9,    18.3,    24.2,    26.4,    13.5,    17.9,    20.0,    24.6,    16.1,    18.6,    24.5,    26.7,    13.7,    18.1,    20.2,    24.9,    59.2,     0.0,    59.2,     0.0,    59.2,     0.0,    59.2,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920515 ,1992-05-15,001601 ,CBT ,00 ,001 ,   252795,  60785,  21015,  19555,  47395, 114505, 127735, 155075, 125060,  97720,   250485,  60785,  21015,  19555,  45975, 114505, 126315, 155075, 124170,  95410,     2310,      0,      0,      0,   1420,      0,   1420,      0,    890,   2310,     5015,   3800,  -1190,   2835,   -345,    395,   6290,   2040,  -1275,   2975,  100.0,   24.0,    8.3,    7.7,   18.7,   45.3,   50.5,   61.3,   49.5,   38.7,  100.0,   24.3,    8.4,    7.8,   18.4,   45.7,   50.4,   61.9,   49.6,   38.1,  100.0,    0.0,    0.0,    0.0,   61.5,    0.0,   61.5,    0.0,   38.5,  100.0,    116,     34,     24,     12,     27,     42,     67,     74,    116,     34,     24,     12,     27,     42,     67,     74,      2,      0,      0,      0,      2,      0,      2,      0,    12.4,    20.0,    20.0,    29.0,     9.9,    18.1,    14.2,    24.1,    12.5,    20.2,    19.9,    29.2,    10.0,    18.3,    14.4,    24.4,    61.5,     0.0,    61.5,     0.0,    61.5,     0.0,    61.5,     0.0,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920430 ,1992-04-30,001601 ,CBT ,00 ,001 ,   247780,  56985,  22205,  16720,  47740, 114110, 121445, 153035, 126335,  94745,    20770,   5240,      0,      0,   4765,  10685,  10005,  10685,  10765,  10085,   227010,  55150,  25610,  13315,  42975, 103425, 111440, 142350, 115570,  84660,        .,      .,      .,      .,      .,      .,      .,      .,      .,      .,  100.0,   23.0,    9.0,    6.7,   19.3,   46.1,   49.0,   61.8,   51.0,   38.2,  100.0,   25.2,    0.0,    0.0,   22.9,   51.4,   48.2,   51.4,   51.8,   48.6,  100.0,   24.3,   11.3,    5.9,   18.9,   45.6,   49.1,   62.7,   50.9,   37.3,    115,     31,     23,     16,     29,     42,     70,     76,     15,      4,      0,      0,      4,      7,      8,      7,    112,     31,     25,     14,     26,     37,     65,     71,    11.0,    21.4,    18.7,    29.2,     9.6,    17.9,    14.5,    25.1,    34.4,    42.6,    48.2,    51.4,    34.4,    42.6,    48.2,    51.4,    12.0,    22.3,    19.4,    30.8,    11.0,    18.4,    16.9,    26.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920415 ,1992-04-15,001601 ,CBT ,00 ,001 ,   269800,  49280,  32535,  14975,  63835, 111530, 128090, 159040, 141710, 110760,    49830,   5160,   9580,      0,  11695,  16775,  16855,  26355,  32975,  23475,   219970,  45590,  24425,  13505,  52140,  94755, 111235, 132685, 108735,  87285,   -10015,  -5540,  -2015,  -3860,  -8150,  -4945, -17550, -10820,   7535,    805,  100.0,   18.3,   12.1,    5.6,   23.7,   41.3,   47.5,   58.9,   52.5,   41.1,  100.0,   10.4,   19.2,    0.0,   23.5,   33.7,   33.8,   52.9,   66.2,   47.1,  100.0,   20.7,   11.1,    6.1,   23.7,   43.1,   50.6,   60.3,   49.4,   39.7,    119,     28,     29,     12,     35,     39,     71,     76,     32,      5,     10,      0,      7,     11,     12,     21,    105,     27,     21,     10,     32,     31,     66,     59,    10.6,    20.5,    17.5,    27.4,     7.8,    14.4,    11.9,    20.5,    21.2,    22.9,    29.9,    34.3,    21.2,    22.9,    29.9,    34.1,    11.9,    21.4,    19.9,    29.8,    10.0,    16.8,    16.0,    24.4,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920331 ,1992-03-31,001601 ,CBT ,00 ,001 ,   279815,  54820,  34550,  18835,  71985, 116475, 145640, 169860, 134175, 109955,    72965,  13790,  16465,    645,  23670,  25000,  38105,  42110,  34860,  30855,   206850,  46650,  23705,  12570,  48315,  91475, 107535, 127750,  99315,  79100,   -22135,  -4820,   4935,   2775, -11525,  -8750, -13570,  -1040,  -8565, -21095,  100.0,   19.6,   12.3,    6.7,   25.7,   41.6,   52.0,   60.7,   48.0,   39.3,  100.0,   18.9,   22.6,    0.9,   32.4,   34.3,   52.2,   57.7,   47.8,   42.3,  100.0,   22.6,   11.5,    6.1,   23.4,   44.2,   52.0,   61.8,   48.0,   38.2,    125,     32,     32,     14,     40,     37,     78,     79,     48,      9,     16,      1,     11,     13,     21,     29,    105,     31,     22,     10,     35,     29,     70,     58,    10.9,    20.2,    18.3,    28.0,     8.3,    15.3,    13.6,    21.6,    26.8,    25.5,    39.0,    34.9,    26.8,    25.5,    39.0,    34.7,    10.1,    21.1,    17.8,    31.2,     9.5,    18.1,    15.1,    26.3,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920313 ,1992-03-13,001601 ,CBT ,00 ,001 ,   301950,  59640,  29615,  16060,  83510, 125225, 159210, 170900, 142740, 131050,    91445,  16680,  13595,    735,  28840,  34925,  46255,  49255,  45190,  42190,   210505,  49250,  22310,   9035,  54670,  90300, 112955, 121645,  97550,  88860,     -730,   4820,  -5955,   4985,  -6490,  -4485,   3315,  -5455,  -4045,   4725,  100.0,   19.8,    9.8,    5.3,   27.7,   41.5,   52.7,   56.6,   47.3,   43.4,  100.0,   18.2,   14.9,    0.8,   31.5,   38.2,   50.6,   53.9,   49.4,   46.1,  100.0,   23.4,   10.6,    4.3,   26.0,   42.9,   53.7,   57.8,   46.3,   42.2,    122,     40,     22,     16,     36,     38,     82,     73,     52,     17,     13,      2,      8,     15,     25,     30,    106,     36,     18,      8,     34,     30,     72,     55,    14.2,    21.3,    21.3,    28.4,     9.1,    14.0,    13.8,    19.7,    29.4,    25.8,    36.6,    33.7,    29.4,    25.7,    36.6,    33.6,    10.7,    23.5,    17.9,    31.9,     8.7,    22.0,    15.5,    28.7,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920228 ,1992-02-28,001601 ,CBT ,00 ,001 ,   302680,  54820,  35570,  11075,  90000, 129710, 155895, 176355, 146785, 126325,   104090,  17775,  14975,    875,  34700,  36680,  53350,  52530,  50740,  51560,   198590,  41885,  25435,   5360,  55300,  93030, 102545, 123825,  96045,  74765,   -53325, -19305,  13055,  -8980,   -440, -48625, -28725, -44550, -24600,  -8775,  100.0,   18.1,   11.8,    3.7,   29.7,   42.9,   51.5,   58.3,   48.5,   41.7,  100.0,   17.1,   14.4,    0.8,   33.3,   35.2,   51.3,   50.5,   48.7,   49.5,  100.0,   21.1,   12.8,    2.7,   27.8,   46.8,   51.6,   62.4,   48.4,   37.6,    132,     42,     28,     11,     37,     38,     83,     76,     63,     19,     18,      1,      9,     19,     29,     37,    104,     33,     20,      5,     34,     27,     68,     52,    14.4,    22.8,    21.4,    31.3,     9.6,    16.2,    13.8,    22.6,    29.6,    17.4,    36.2,    25.4,    28.8,    16.6,    34.3,    24.0,    11.2,    29.4,    18.0,    39.3,     8.8,    27.9,    14.7,    35.9,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
"WHEAT - CHICAGO BOARD OF TRADE" ,920214 ,1992-02-14,001601 ,CBT ,00 ,001 ,   356005,  74125,  22515,  20055,  90440, 178335, 184620, 220905, 171385, 135100,   155830,  37830,  20805,   2255,  41955,  63940,  82040,  87000,  73790,  68830,   200175,  47440,  12855,   6655,  48485, 114395, 102580, 133905,  97595,  66270,     3435, -16590, -18020,  -3170,  28715,  28445,   8955,   7255,  -5520,  -3820,  100.0,   20.8,    6.3,    5.6,   25.4,   50.1,   51.9,   62.1,   48.1,   37.9,  100.0,   24.3,   13.4,    1.4,   26.9,   41.0,   52.6,   55.8,   47.4,   44.2,  100.0,   23.7,    6.4,    3.3,   24.2,   57.1,   51.2,   66.9,   48.8,   33.1,    135,     48,     26,     18,     38,     39,     93,     77,     85,     29,     23,      5,     18,     23,     51,     47,     97,     35,     15,      8,     29,     27,     69,     45,    11.4,    28.0,    17.4,    37.9,     6.3,    23.6,    10.4,    27.7,    18.7,    22.7,    26.9,    30.9,    17.2,    20.1,    24.3,    25.8,     9.5,    37.0,    15.4,    49.5,     6.9,    34.7,    11.9,    43.6,"(THOUSAND BUSHELS)" ,"001601" ,"CBT" ,"001"
