"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,901231 ,1990-12-31,058641 ,CME ,00 ,058 ,     1967,     27,    470,     40,    626,    222,    693,    732,   1274,   1235,     1967,     27,    470,     40,    626,    222,    693,    732,   1274,   1235,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      117,    -64,     20,     40,    -28,    -43,    -52,     17,    169,    100,  100.0,    1.4,   23.9,    2.0,   31.8,   11.3,   35.2,   37.2,   64.8,   62.8,  100.0,    1.4,   23.9,    2.0,   31.8,   11.3,   35.2,   37.2,   64.8,   62.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     23,      1,     10,      1,     12,      2,     14,     12,     23,      1,     10,      1,     12,      2,     14,     12,      0,      0,      0,      0,      0,      0,      0,      0,    17.5,    21.4,    26.4,    31.3,    17.5,    18.9,    25.0,    27.0,    17.5,    21.4,    26.4,    31.3,    17.5,    18.9,    25.0,    27.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,901214 ,1990-12-14,058641 ,CME ,00 ,058 ,     1850,     91,    450,      0,    654,    265,    745,    715,   1105,   1135,     1850,     91,    450,      0,    654,    265,    745,    715,   1105,   1135,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     -575,     61,   -285,    -43,   -324,   -127,   -306,   -455,   -269,   -120,  100.0,    4.9,   24.3,    0.0,   35.4,   14.3,   40.3,   38.6,   59.7,   61.4,  100.0,    4.9,   24.3,    0.0,   35.4,   14.3,   40.3,   38.6,   59.7,   61.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      3,      9,      0,     10,      3,     13,     12,     25,      3,      9,      0,     10,      3,     13,     12,      0,      0,      0,      0,      0,      0,      0,      0,    22.4,    23.8,    32.1,    32.7,    22.4,    23.8,    32.1,    32.7,    22.4,    23.8,    32.1,    32.7,    22.4,    23.8,    32.1,    32.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,901130 ,1990-11-30,058641 ,CME ,00 ,058 ,     2425,     30,    735,     43,    978,    392,   1051,   1170,   1374,   1255,        0,      0,      0,      0,      0,      0,      0,      0,      0,      0,     2425,     30,    735,     43,    978,    392,   1051,   1170,   1374,   1255,     -355,   -291,   -150,     43,   -256,   -118,   -504,   -225,    149,   -130,  100.0,    1.2,   30.3,    1.8,   40.3,   16.2,   43.3,   48.2,   56.7,   51.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,    1.2,   30.3,    1.8,   40.3,   16.2,   43.3,   48.2,   56.7,   51.8,     23,      1,      9,      1,     13,      3,     15,     12,      0,      0,      0,      0,      0,      0,      0,      0,     23,      1,      9,      1,     13,      3,     15,     12,    24.0,    34.4,    33.3,    43.9,    24.0,    32.2,    32.5,    41.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    24.0,    34.4,    33.3,    43.9,    24.0,    32.2,    32.5,    41.3,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,901115 ,1990-11-15,058641 ,CME ,00 ,058 ,     2780,    321,    885,      0,   1234,    510,   1555,   1395,   1225,   1385,        4,      0,      0,      0,      0,      0,      0,      0,      4,      4,     2776,    321,    885,      0,   1234,    510,   1555,   1395,   1221,   1381,     -304,    179,    218,   -124,   -282,     38,   -227,    132,    -77,   -436,  100.0,   11.5,   31.8,    0.0,   44.4,   18.3,   55.9,   50.2,   44.1,   49.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,  100.0,   11.6,   31.9,    0.0,   44.5,   18.4,   56.0,   50.3,   44.0,   49.7,     27,      3,     13,      0,     10,      2,     13,     15,      0,      0,      0,      0,      0,      0,      0,      0,     27,      3,     13,      0,     10,      2,     13,     15,    34.4,    32.4,    47.6,    42.1,    34.4,    32.4,    47.6,    42.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    34.5,    32.4,    47.6,    42.1,    34.5,    32.4,    47.6,    42.1,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,901031 ,1990-10-31,058641 ,CME ,00 ,058 ,     3084,    142,    667,    124,   1516,    472,   1782,   1263,   1302,   1821,      912,      0,    178,      0,    522,    188,    522,    366,    390,    546,     2172,    181,    528,     85,    994,    284,   1260,    897,    912,   1275,      -94,   -248,    -74,     95,   -198,     67,   -351,     88,    257,   -182,  100.0,    4.6,   21.6,    4.0,   49.2,   15.3,   57.8,   41.0,   42.2,   59.0,  100.0,    0.0,   19.5,    0.0,   57.2,   20.6,   57.2,   40.1,   42.8,   59.9,  100.0,    8.3,   24.3,    3.9,   45.8,   13.1,   58.0,   41.3,   42.0,   58.7,     25,      4,     11,      2,      6,      4,     10,     17,      9,      0,      3,      0,      2,      4,      2,      7,     20,      4,      9,      2,      6,      1,     10,     12,    49.5,    20.3,    55.9,    30.0,    47.4,    20.2,    52.6,    28.6,    57.2,    27.3,    57.2,    40.1,    57.2,    27.3,    57.2,    40.1,    48.0,    25.8,    55.6,    35.9,    45.4,    25.8,    52.6,    34.9,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,901015 ,1990-10-15,058641 ,CME ,00 ,058 ,     3178,    390,    741,     29,   1714,    405,   2133,   1175,   1045,   2003,     1553,    243,    586,      0,    956,    190,   1199,    776,    354,    777,     1625,    147,    155,     29,    758,    215,    934,    399,    691,   1226,      195,     40,     28,     29,   -123,   -159,    -54,   -102,    249,    297,  100.0,   12.3,   23.3,    0.9,   53.9,   12.7,   67.1,   37.0,   32.9,   63.0,  100.0,   15.6,   37.7,    0.0,   61.6,   12.2,   77.2,   50.0,   22.8,   50.0,  100.0,    9.0,    9.5,    1.8,   46.6,   13.2,   57.5,   24.6,   42.5,   75.4,     24,      4,     13,      1,      4,      4,      8,     18,     19,      3,     10,      0,      3,      3,      6,     13,     12,      4,      3,      1,      3,      2,      7,      6,    60.8,    17.6,    67.1,    26.6,    60.8,    17.6,    64.9,    26.6,    70.8,    24.8,    77.2,    40.1,    70.8,    24.8,    77.2,    40.1,    52.8,    21.2,    57.5,    24.6,    52.5,    21.2,    55.7,    22.8,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900928 ,1990-09-28,058641 ,CME ,00 ,058 ,     2983,    350,    713,      0,   1837,    564,   2187,   1277,    796,   1706,     1660,    297,    633,      0,    960,    153,   1257,    786,    403,    874,     1323,     53,     80,      0,    877,    411,    930,    491,    393,    832,      296,     10,    538,    -39,    132,   -277,    103,    222,    193,     74,  100.0,   11.7,   23.9,    0.0,   61.6,   18.9,   73.3,   42.8,   26.7,   57.2,  100.0,   17.9,   38.1,    0.0,   57.8,    9.2,   75.7,   47.3,   24.3,   52.7,  100.0,    4.0,    6.0,    0.0,   66.3,   31.1,   70.3,   37.1,   29.7,   62.9,     26,      5,     13,      0,      5,      5,     10,     18,     20,      3,     11,      0,      4,      3,      7,     14,     10,      2,      2,      0,      4,      3,      6,      5,    63.9,    23.7,    71.5,    32.5,    57.9,    14.5,    62.8,    23.4,    64.4,    25.4,    75.7,    37.3,    64.4,    25.4,    73.9,    37.3,    66.5,    35.1,    70.3,    37.1,    54.4,    21.2,    56.3,    23.1,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900914 ,1990-09-14,058641 ,CME ,00 ,058 ,     2687,    340,    175,     39,   1705,    841,   2084,   1055,    603,   1632,     1831,    379,    175,      0,   1075,    486,   1454,    661,    377,   1170,      856,      0,     39,      0,    630,    355,    630,    394,    226,    462,     -293,     66,    -78,    -49,     42,   -134,     59,   -261,   -352,    -32,  100.0,   12.7,    6.5,    1.5,   63.5,   31.3,   77.6,   39.3,   22.4,   60.7,  100.0,   20.7,    9.6,    0.0,   58.7,   26.5,   79.4,   36.1,   20.6,   63.9,  100.0,    0.0,    4.6,    0.0,   73.6,   41.5,   73.6,   46.0,   26.4,   54.0,     19,      6,      4,      1,      4,      7,     10,     12,     19,      6,      4,      0,      4,      6,     10,     10,      4,      0,      1,      0,      2,      2,      2,      3,    67.1,    27.5,    75.3,    34.3,    59.9,    17.3,    64.5,    24.1,    64.1,    23.2,    76.0,    33.1,    63.6,    19.1,    73.1,    28.3,    73.6,    46.0,    73.6,    46.0,    52.0,    24.4,    52.0,    24.4,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900831 ,1990-08-31,058641 ,CME ,00 ,058 ,     2980,    274,    253,     88,   1663,    975,   2025,   1316,    955,   1664,     2299,    362,    253,      0,   1195,    771,   1557,   1024,    742,   1275,      681,      0,     88,      0,    468,    204,    468,    292,    213,    389,      -64,     77,   -405,      7,    -75,    361,      9,    -37,    -73,    -27,  100.0,    9.2,    8.5,    3.0,   55.8,   32.7,   68.0,   44.2,   32.0,   55.8,  100.0,   15.7,   11.0,    0.0,   52.0,   33.5,   67.7,   44.5,   32.3,   55.5,  100.0,    0.0,   12.9,    0.0,   68.7,   30.0,   68.7,   42.9,   31.3,   57.1,     19,      4,      6,      2,      4,      7,      8,     15,     19,      4,      6,      0,      4,      6,      8,     12,      5,      0,      2,      0,      2,      2,      2,      4,    60.5,    28.9,    68.0,    36.3,    52.6,    19.7,    54.8,    27.1,    58.1,    29.9,    67.7,    39.6,    57.7,    26.1,    63.9,    35.8,    68.7,    42.9,    68.7,    42.9,    43.5,    17.6,    43.5,    17.6,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900815 ,1990-08-15,058641 ,CME ,00 ,058 ,     3044,    197,    658,     81,   1738,    614,   2016,   1353,   1028,   1691,     2642,    176,    677,     62,   1573,    508,   1811,   1247,    831,   1395,      402,     40,      0,      0,    165,    106,    205,    106,    197,    296,     -151,   -194,    157,     49,    -78,   -324,   -223,   -118,     72,    -33,  100.0,    6.5,   21.6,    2.7,   57.1,   20.2,   66.2,   44.4,   33.8,   55.6,  100.0,    6.7,   25.6,    2.3,   59.5,   19.2,   68.5,   47.2,   31.5,   52.8,  100.0,   10.0,    0.0,    0.0,   41.0,   26.4,   51.0,   26.4,   49.0,   73.6,     26,      4,     14,      1,      4,      4,      8,     19,     26,      3,     15,      1,      4,      4,      8,     19,      3,      1,      0,      0,      1,      1,      2,      1,    59.7,    20.8,    66.2,    31.1,    58.6,    20.8,    63.6,    30.8,    61.3,    20.0,    68.5,    31.9,    61.3,    20.0,    66.2,    31.5,    51.0,    26.4,    51.0,    26.4,    51.0,    26.4,    51.0,    26.4,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900731 ,1990-07-31,058641 ,CME ,00 ,058 ,     3195,    391,    501,     32,   1816,    938,   2239,   1471,    956,   1724,     2924,    339,    501,     32,   1727,    862,   2098,   1395,    826,   1529,      271,     52,      0,      0,     89,     76,    141,     76,    130,    195,     -312,   -238,    349,     -7,    354,   -419,    109,    -77,   -421,   -235,  100.0,   12.2,   15.7,    1.0,   56.8,   29.4,   70.1,   46.0,   29.9,   54.0,  100.0,   11.6,   17.1,    1.1,   59.1,   29.5,   71.8,   47.7,   28.2,   52.3,  100.0,   19.2,    0.0,    0.0,   32.8,   28.0,   52.0,   28.0,   48.0,   72.0,     27,      8,     10,      1,      4,      5,     12,     16,     27,      8,     10,      1,      4,      5,     12,     16,      3,      1,      0,      0,      1,      1,      2,      1,    58.3,    29.7,    65.5,    38.2,    58.3,    29.7,    65.2,    38.2,    59.6,    29.9,    66.7,    39.2,    59.6,    29.9,    66.4,    39.2,    52.0,    28.0,    52.0,    28.0,    52.0,    28.0,    52.0,    28.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900713 ,1990-07-13,058641 ,CME ,00 ,058 ,     3507,    629,    152,     39,   1462,   1357,   2130,   1548,   1377,   1959,     3360,    603,    152,     39,   1462,   1357,   2104,   1548,   1256,   1812,      147,     26,      0,      0,      0,      0,     26,      0,    121,    147,     -935,   -775,   -293,   -143,    -54,   -408,   -972,   -844,     37,    -91,  100.0,   17.9,    4.3,    1.1,   41.7,   38.7,   60.7,   44.1,   39.3,   55.9,  100.0,   17.9,    4.5,    1.2,   43.5,   40.4,   62.6,   46.1,   37.4,   53.9,  100.0,   17.7,    0.0,    0.0,    0.0,    0.0,   17.7,    0.0,   82.3,  100.0,     25,     10,      3,      1,      3,     10,     14,     14,     24,      9,      3,      1,      3,     10,     13,     14,      1,      1,      0,      0,      0,      0,      1,      0,    48.6,    31.7,    55.4,    38.4,    47.6,    31.7,    54.5,    38.4,    50.7,    33.0,    57.9,    40.1,    49.7,    33.0,    56.9,    40.1,    17.7,     0.0,    17.7,     0.0,    17.7,     0.0,    17.7,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900629 ,1990-06-29,058641 ,CME ,00 ,058 ,     4442,   1404,    445,    182,   1516,   1765,   3102,   2392,   1340,   2050,     4316,   1404,    445,    182,   1516,   1765,   3102,   2392,   1214,   1924,      126,      0,      0,      0,      0,      0,      0,      0,    126,    126,       75,    -72,    -36,    -84,    573,     -2,    417,   -122,   -342,    197,  100.0,   31.6,   10.0,    4.1,   34.1,   39.7,   69.8,   53.8,   30.2,   46.2,  100.0,   32.5,   10.3,    4.2,   35.1,   40.9,   71.9,   55.4,   28.1,   44.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     35,     15,      8,      4,      6,     11,     24,     20,     35,     15,      8,      4,      6,     11,     24,     20,      0,      0,      0,      0,      0,      0,      0,      0,    44.1,    31.0,    55.8,    42.3,    43.9,    29.9,    52.6,    37.5,    45.4,    31.9,    57.4,    43.6,    45.2,    30.7,    54.1,    38.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900615 ,1990-06-15,058641 ,CME ,00 ,058 ,     4367,   1476,    481,    266,    943,   1767,   2685,   2514,   1682,   1853,     4254,   1451,    481,    266,    943,   1767,   2660,   2514,   1594,   1740,      113,     25,      0,      0,      0,      0,     25,      0,     88,    113,       58,   -315,    249,    162,   -158,   -270,   -311,    141,    369,    -83,  100.0,   33.8,   11.0,    6.1,   21.6,   40.5,   61.5,   57.6,   38.5,   42.4,  100.0,   34.1,   11.3,    6.3,   22.2,   41.5,   62.5,   59.1,   37.5,   40.9,  100.0,   22.1,    0.0,    0.0,    0.0,    0.0,   22.1,    0.0,   77.9,  100.0,     39,     17,      9,      5,      6,     11,     24,     24,     39,     17,      9,      5,      6,     11,     24,     24,      1,      1,      0,      0,      0,      0,      1,      0,    30.5,    31.9,    42.7,    43.1,    29.7,    31.8,    37.5,    38.2,    31.3,    32.7,    43.4,    44.3,    30.5,    32.7,    38.5,    39.2,    22.1,     0.0,    22.1,     0.0,    22.1,     0.0,    22.1,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900531 ,1990-05-31,058641 ,CME ,00 ,058 ,     4309,   1791,    232,    104,   1101,   2037,   2996,   2373,   1313,   1936,     4214,   1791,    232,    104,   1101,   2037,   2996,   2373,   1218,   1841,       95,      0,      0,      0,      0,      0,      0,      0,     95,     95,     -345,   -264,    -63,    -27,    -69,     42,   -360,    -48,     15,   -297,  100.0,   41.6,    5.4,    2.4,   25.6,   47.3,   69.5,   55.1,   30.5,   44.9,  100.0,   42.5,    5.5,    2.5,   26.1,   48.3,   71.1,   56.3,   28.9,   43.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     31,     15,      3,      2,      4,     10,     20,     15,     31,     15,      3,      2,      4,     10,     20,     15,      0,      0,      0,      0,      0,      0,      0,      0,    37.1,    36.8,    52.3,    49.2,    36.0,    33.6,    49.1,    41.1,    37.9,    37.6,    53.5,    50.3,    36.8,    34.4,    50.2,    42.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900515 ,1990-05-15,058641 ,CME ,00 ,058 ,     4654,   2055,    295,    131,   1170,   1995,   3356,   2421,   1298,   2233,     4576,   2055,    295,    131,   1170,   1995,   3356,   2421,   1220,   2155,       78,      0,      0,      0,      0,      0,      0,      0,     78,     78,     -150,    855,   -591,     80,   -814,    464,    121,    -47,   -271,   -103,  100.0,   44.2,    6.3,    2.8,   25.1,   42.9,   72.1,   52.0,   27.9,   48.0,  100.0,   44.9,    6.4,    2.9,   25.6,   43.6,   73.3,   52.9,   26.7,   47.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     38,     18,      7,      2,      4,     12,     22,     21,     38,     18,      7,      2,      4,     12,     22,     21,      0,      0,      0,      0,      0,      0,      0,      0,    38.2,    31.0,    52.1,    41.3,    38.2,    29.5,    51.4,    35.4,    38.8,    31.5,    53.0,    42.0,    38.8,    30.0,    52.2,    36.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900430 ,1990-04-30,058641 ,CME ,00 ,058 ,     4804,   1200,    886,     51,   1984,   1531,   3235,   2468,   1569,   2336,     4753,   1200,    886,     51,   1984,   1531,   3235,   2468,   1518,   2285,       51,      0,      0,      0,      0,      0,      0,      0,     51,     51,      -38,    216,    262,    -13,      9,   -116,    212,    133,   -250,   -171,  100.0,   25.0,   18.4,    1.1,   41.3,   31.9,   67.3,   51.4,   32.7,   48.6,  100.0,   25.2,   18.6,    1.1,   41.7,   32.2,   68.1,   51.9,   31.9,   48.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     32,     12,      9,      1,      7,      8,     19,     18,     32,     12,      9,      1,      7,      8,     19,     18,      0,      0,      0,      0,      0,      0,      0,      0,    43.3,    36.2,    58.8,    45.2,    43.1,    34.3,    54.0,    38.3,    43.8,    36.5,    59.4,    45.7,    43.6,    34.7,    54.6,    38.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900412 ,1990-04-12,058641 ,CME ,00 ,058 ,     4842,    984,    624,     64,   1975,   1647,   3023,   2335,   1819,   2507,     4789,    984,    624,     64,   1975,   1647,   3023,   2335,   1766,   2454,       53,      0,      0,      0,      0,      0,      0,      0,     53,     53,     -149,   -290,      0,    -49,     16,   -206,   -323,   -255,    174,    106,  100.0,   20.3,   12.9,    1.3,   40.8,   34.0,   62.4,   48.2,   37.6,   51.8,  100.0,   20.5,   13.0,    1.3,   41.2,   34.4,   63.1,   48.8,   36.9,   51.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     31,     11,      8,      2,      6,     10,     17,     20,     31,     11,      8,      2,      6,     10,     17,     20,      0,      0,      0,      0,      0,      0,      0,      0,    43.1,    32.1,    55.7,    39.8,    41.6,    28.4,    49.4,    33.1,    43.6,    32.4,    56.4,    40.2,    42.1,    28.7,    50.0,    33.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
"RANDOM LENGTH LUMBER - CHICAGO MERCANTILE EXCHANGE" ,900330 ,1990-03-30,058641 ,CME ,00 ,058 ,     4991,   1274,    624,    113,   1959,   1853,   3346,   2590,   1645,   2401,     4965,   1274,    624,    113,   1959,   1853,   3346,   2590,   1619,   2375,       26,      0,      0,      0,      0,      0,      0,      0,     26,     26,      139,    407,   -552,     18,   -406,    -22,     19,   -556,    120,    695,  100.0,   25.5,   12.5,    2.3,   39.3,   37.1,   67.0,   51.9,   33.0,   48.1,  100.0,   25.7,   12.6,    2.3,   39.5,   37.3,   67.4,   52.2,   32.6,   47.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     37,     14,      7,      2,      9,     13,     23,     22,     37,     14,      7,      2,      9,     13,     23,     22,      0,      0,      0,      0,      0,      0,      0,      0,    42.3,    31.9,    54.5,    40.9,    39.2,    30.6,    48.6,    35.3,    42.5,    32.0,    54.8,    41.1,    39.4,    30.8,    48.9,    35.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(CONTRACTS OF 150,000 BOARD FEET)" ,"058641" ,"CME" ,"058"
